Date,AAPL,ABT,ACN,ADBE,AMAT,AMGN,AMZN,AVGO,BAC,CMCSA,COST,CRM,CSCO,CVX,DHR,DIS,GOOGL,HD,HON,IBM,INTC,JNJ,JPM,KO,LIN,LLY,MA,MCD,MDT,META,MRK,MSFT,NEE,NKE,NVDA,ORCL,PEP,PFE,PG,PM,QCOM,TMO,TSLA,TXN,UNH,UPS,V,VZ,WMT,XOM
2018-01-02,40.42682647705078,51.53782653808594,137.3915252685547,177.6999969482422,48.66861343383789,140.852783203125,59.45050048828125,21.207597732543945,25.044063568115234,34.3270263671875,169.20115661621094,103.5030517578125,30.966257095336914,92.35301971435547,79.2025375366211,106.9432373046875,53.34059524536133,156.70648193359375,126.24761199951172,105.28289031982422,39.33038330078125,112.88258361816406,87.57190704345703,36.01613998413086,138.68161010742188,75.42759704589844,145.66465759277344,145.26075744628906,68.13239288330078,180.43014526367188,42.67713928222656,79.32852935791016,32.241416931152344,57.970115661621094,4.9290852546691895,41.52004623413086,94.23808288574219,25.081697463989258,74.3599853515625,70.05088806152344,53.52527618408203,189.25376892089844,21.368667602539062,85.72221374511719,197.1358642578125,94.42778778076172,108.74044799804688,35.984764099121094,29.041032791137695,60.04024124145508
2018-01-03,40.41977310180664,51.65180206298828,138.02565002441406,181.0399932861328,49.531150817871094,143.51063537597656,60.209999084472656,21.43952751159668,24.960298538208008,33.775386810302734,171.2317657470703,104.37540435791016,31.21327781677246,93.02622985839844,80.25639343261719,107.40237426757812,54.250640869140625,157.52325439453125,125.20448303222656,108.1769027709961,37.99557876586914,113.96089172363281,87.6611099243164,35.937049865722656,139.84478759765625,75.83735656738281,147.49615478515625,144.64862060546875,69.549560546875,183.66241455078125,42.61641311645508,79.69770050048828,31.557464599609375,57.960975646972656,5.253487586975098,42.48170471191406,93.99063110351562,25.26754379272461,74.26976013183594,69.96363830566406,54.132781982421875,192.72535705566406,21.149999618530273,88.04452514648438,199.20379638671875,96.51993560791016,109.82300567626953,35.245296478271484,29.294353485107422,61.21941375732422
2018-01-04,40.60753631591797,51.56413269042969,139.6599578857422,183.22000122070312,49.81559371948242,142.9058380126953,60.47949981689453,21.44667625427246,25.28696632385254,33.99269485473633,169.90196228027344,105.75333404541016,31.30160140991211,92.7366714477539,80.64196014404297,107.35456848144531,54.46137619018555,158.7733154296875,126.89645385742188,110.36790466308594,37.298805236816406,113.95277404785156,88.91691589355469,36.44321060180664,142.03790283203125,76.17581939697266,149.404296875,145.66323852539062,69.7153091430664,183.32427978515625,43.30720520019531,80.39917755126953,31.395309448242188,57.924461364746094,5.281180381774902,42.90019989013672,94.45361328125,25.322601318359375,74.79475402832031,69.43350982666016,54.2066535949707,195.13795471191406,20.974666595458984,87.93083953857422,200.06846618652344,97.14602661132812,110.23133850097656,35.359580993652344,29.320863723754883,61.30414581298828
2018-01-05,41.069862365722656,51.713157653808594,140.81201171875,185.33999633789062,50.10004425048828,143.75735473632812,61.457000732421875,21.573755264282227,25.40422821044922,34.301963806152344,168.68899536132812,107.16099548339844,31.735116958618164,92.58466339111328,81.14749145507812,106.77104949951172,55.18354797363281,160.43185424804688,127.78349304199219,110.90711212158203,37.55904006958008,114.89324951171875,88.3460922241211,36.43528747558594,143.2809295654297,77.11109924316406,152.50152587890625,145.95677185058594,70.89215087890625,185.8305206298828,43.26166534423828,81.39596557617188,31.538753509521484,58.41751480102539,5.325935363769531,43.15842056274414,94.72501373291016,25.370784759521484,74.84393310546875,69.9905014038086,54.567867279052734,198.48207092285156,21.10533332824707,88.60479736328125,203.8834991455078,97.4438247680664,112.87125396728516,35.27891159057617,29.494661331176758,61.254722595214844
2018-01-08,40.91731643676758,51.56413269042969,141.9373016357422,185.0399932861328,51.31124496459961,143.71759033203125,62.34349822998047,21.62538719177246,25.22833251953125,33.833885192871094,169.34487915039062,107.91439056396484,32.064266204833984,93.04068756103516,81.61013793945312,105.24055480957031,55.37837600708008,160.0484619140625,127.09356689453125,111.57597351074219,37.55904006958008,115.03921508789062,88.47657775878906,36.37993621826172,143.22772216796875,76.71916961669922,152.96249389648438,145.85618591308594,70.86729431152344,187.25271606445312,43.01115036010742,81.47901916503906,31.79861831665039,58.937950134277344,5.489124298095703,43.612525939941406,94.18221282958984,25.088581085205078,75.23770141601562,69.88311004638672,54.403682708740234,198.80569458007812,22.42733383178711,89.02703857421875,200.3447723388672,98.6273193359375,113.32706451416016,35.218406677246094,29.93061065673828,61.53010177612305
2018-01-09,40.912620544433594,51.65180206298828,142.41064453125,186.6999969482422,50.338623046875,145.92982482910156,62.6349983215332,21.32594871520996,25.353971481323242,33.942543029785156,167.37725830078125,108.20187377929688,31.86355972290039,92.54121398925781,84.48899841308594,105.16402435302734,55.307796478271484,160.93186950683594,128.1366729736328,111.82170104980469,36.618812561035156,116.8633804321289,88.9250717163086,36.56182861328125,144.6216583251953,76.65682220458984,153.18341064453125,145.52911376953125,71.17393493652344,186.84494018554688,43.11742401123047,81.42363739013672,31.565763473510742,58.517948150634766,5.48764181137085,43.853878021240234,94.2540512084961,25.061052322387695,74.68810272216797,70.38640594482422,53.582733154296875,202.12046813964844,22.246000289916992,89.63601684570312,201.3431396484375,98.58148193359375,113.10865783691406,35.08922576904297,29.571239471435547,61.26884841918945
2018-01-10,40.90322494506836,51.572906494140625,141.91053771972656,187.11000061035156,48.90718460083008,145.51602172851562,62.71649932861328,20.87560272216797,25.5884952545166,34.343746185302734,166.59559631347656,107.85491180419922,32.04018783569336,93.13480377197266,84.17198181152344,104.71444702148438,55.176090240478516,159.8484344482422,129.0237274169922,112.06059265136719,35.67858123779297,116.72559356689453,89.90360260009766,36.43528747558594,144.39080810546875,76.69246673583984,153.52915954589844,145.50389099121094,70.85070037841797,186.8151092529297,43.49698257446289,81.05447387695312,31.30592155456543,58.63664627075195,5.530662536621094,43.62146759033203,93.7751235961914,25.10235023498535,74.21234893798828,70.88300323486328,53.574546813964844,202.3067626953125,22.31999969482422,89.07572937011719,199.8456268310547,99.1007080078125,112.98524475097656,35.14361572265625,29.359153747558594,60.78165054321289
2018-01-11,41.13557052612305,51.925235748291016,142.09808349609375,188.9199981689453,48.8154296875,144.79981994628906,63.83399963378906,20.92881965637207,25.680635452270508,35.605831146240234,170.15353393554688,108.15230560302734,32.19271469116211,95.96519470214844,84.47187805175781,106.16841888427734,55.27102279663086,162.24867248535156,129.7054443359375,112.07428741455078,36.442527770996094,117.39039611816406,90.38473510742188,36.41157150268555,145.44740295410156,76.95076751708984,154.54718017578125,145.4033660888672,71.04961395263672,186.7455291748047,43.72471618652344,81.29442596435547,31.28721046447754,58.7005615234375,5.540554046630859,43.75553894042969,93.29618835449219,25.16429328918457,73.94984436035156,70.36627197265625,53.71409225463867,204.6310577392578,22.530000686645508,89.86335754394531,200.9063720703125,101.90293884277344,113.80188751220703,35.42918014526367,29.462251663208008,61.3818244934082
2018-01-12,41.56034851074219,51.82834243774414,142.9912109375,195.0500030517578,49.044822692871094,147.25083923339844,65.26000213623047,20.99156379699707,26.124563217163086,35.47209167480469,172.3638153076172,109.28240203857422,32.810882568359375,96.71077728271484,85.15729522705078,107.5841293334961,56.19547653198242,163.6988067626953,130.64996337890625,111.35073852539062,36.2998046875,118.1768569946289,91.87699890136719,36.49858093261719,145.74935913085938,77.47633361816406,155.90133666992188,145.55429077148438,70.81755828857422,178.39132690429688,44.52936935424805,82.69734954833984,31.24979019165039,59.047515869140625,5.513355731964111,44.25612258911133,93.69529724121094,25.15052604675293,73.50688171386719,70.12468719482422,53.67304229736328,206.1118621826172,22.4146671295166,91.52796173095703,203.80331420898438,102.38397216796875,114.03926849365234,35.25919723510742,29.712635040283203,61.798431396484375
2018-01-16,41.3491325378418,51.476009368896484,141.07102966308594,192.4600067138672,50.008277893066406,147.6487274169922,65.24299621582031,20.90896224975586,26.16643714904785,34.95389175415039,172.08529663085938,107.94413757324219,32.54595947265625,95.55979919433594,85.22582244873047,105.88145446777344,56.197959899902344,163.607177734375,129.68075561523438,111.83537292480469,36.215850830078125,119.06865692138672,91.55081939697266,36.799095153808594,143.92909240722656,75.97095489501953,155.8629150390625,145.64651489257812,70.70983123779297,177.4167022705078,47.11793518066406,81.54363250732422,31.295516967773438,57.90618133544922,5.442391395568848,44.32763671875,94.07845306396484,25.19182586669922,74.00726318359375,70.37298583984375,56.02914810180664,203.9935302734375,22.67066764831543,91.69036865234375,207.60057067871094,101.4600830078125,114.32416534423828,35.12321853637695,29.65960693359375,61.410072326660156
2018-01-17,42.032066345214844,51.9604606628418,143.0804443359375,196.49000549316406,52.61423110961914,149.61422729492188,64.75,21.112289428710938,26.11618995666504,34.836875915527344,172.7681121826172,109.08414459228516,33.07582473754883,95.81317901611328,85.32865905761719,107.10584259033203,56.61545944213867,166.5324249267578,130.10787963867188,115.111572265625,37.26522445678711,119.16596984863281,92.137939453125,37.02845764160156,145.13668823242188,76.79043579101562,157.8125457763672,146.73667907714844,71.36454772949219,176.6309814453125,47.08756637573242,83.19573211669922,31.574092864990234,58.262298583984375,5.556378364562988,44.93547058105469,95.1321029663086,25.59104347229004,74.81114959716797,70.99036407470703,55.84031295776367,207.3965606689453,23.143999099731445,96.7572021484375,212.52984619140625,102.32284545898438,115.83403778076172,35.16401672363281,30.25168800354004,62.13736343383789
2018-01-18,42.069618225097656,52.03093338012695,143.73240661621094,196.1999969482422,52.66929244995117,149.28005981445312,64.66600036621094,21.429201126098633,26.367460250854492,34.978973388671875,172.06729125976562,110.79911041259766,33.15608215332031,95.25577545166016,85.45718383789062,105.62318420410156,56.45989227294922,165.29061889648438,129.5904083251953,115.43241119384766,37.34077835083008,119.1173324584961,92.35812377929688,37.07590866088867,143.39634704589844,76.44304656982422,158.9265899658203,146.3928680419922,72.3176040649414,178.81900024414062,46.40437698364258,83.15880584716797,31.345415115356445,58.53620910644531,5.54945707321167,44.89971923828125,95.02835083007812,25.460264205932617,74.53838348388672,70.50719451904297,55.86496353149414,208.30859375,22.971332550048828,94.52423095703125,216.74598693847656,102.00221252441406,116.9071273803711,35.04842758178711,30.722986221313477,61.73487091064453
